name,dist,value,made,desc,team,opp,x,y,player_id,event_id,zone,area,date,team,opp,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,game_id,date,period,min_left,sec_left
A. Davis,0,2,True,Tip Dunk Shot,LAC,LAL,0,-6,203076,471,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0021900002,20191022,3,3,21
M. Harkless,26,3,False,Jump Shot,LAC,LAL,-154,215,203090,472,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,3,14
D. Green,24,3,True,Jump Shot,LAC,LAL,239,22,201980,474,24+ ft.,Right Side(R),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,3,4
L. Shamet,25,3,False,Jump Shot,LAC,LAL,109,236,1629013,479,24+ ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,2,38
D. Green,25,3,True,Pullup Jump shot,LAC,LAL,-78,240,201980,483,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900002,20191022,3,2,16
K. Leonard,28,3,False,Jump Shot,LAC,LAL,-43,280,202695,491,24+ ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,1,47
A. Davis,2,2,True,Turnaround Jump Shot,LAC,LAL,-24,3,203076,493,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,1,31
J. Green,27,3,False,Jump Shot,LAC,LAL,-169,214,203210,494,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,1,12
Q. Cook,1,2,False,Driving Layup Shot,LAC,LAL,-4,17,1626188,496,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,0,57
D. Howard,0,2,True,Tip Dunk Shot,LAC,LAL,0,-6,2730,498,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0021900002,20191022,3,0,56
L. Williams,1,2,False,Running Layup Shot,LAC,LAL,3,18,101150,499,Less Than 8 ft.,Center(C),20191022,LAC,LAL,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,0,50
D. Green,27,3,True,Running Pull-Up Jump Shot,LAC,LAL,-169,214,201980,501,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,0,45
J. Green,24,3,True,Jump Shot,LAC,LAL,-246,44,203210,503,24+ ft.,Left Side(L),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,3,0,25
A. Davis,19,2,False,Step Back Jump shot,LAC,LAL,-64,188,203076,505,16-24 ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900002,20191022,3,0,1
L. Williams,21,2,True,Pullup Jump shot,LAC,LAL,-192,94,101150,515,16-24 ft.,Left Side(L),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900002,20191022,4,11,27
L. James,25,3,False,Jump Shot,LAC,LAL,56,251,2544,517,24+ ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,11,15
Q. Cook,26,3,False,Jump Shot,LAC,LAL,-133,226,1626188,519,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,11,8
D. Howard,4,2,False,Putback Layup Shot,LAC,LAL,-6,43,2730,521,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900002,20191022,4,11,6
Q. Cook,24,3,False,Jump Shot,LAC,LAL,241,42,1626188,524,24+ ft.,Right Side(R),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,10,54
D. Howard,1,2,False,Dunk Shot,LAC,LAL,6,9,2730,532,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,10,35
J. Green,23,3,False,Jump Shot,LAC,LAL,-231,50,203210,535,24+ ft.,Left Side(L),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,10,29
L. James,20,2,False,Step Back Jump shot,LAC,LAL,145,141,2544,539,16-24 ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900002,20191022,4,10,6
M. Harkless,23,3,True,Jump Shot,LAC,LAL,-230,67,203090,541,24+ ft.,Left Side(L),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,9,44
K. Caldwell-Pope,26,3,False,Step Back Jump shot,LAC,LAL,215,153,203484,544,24+ ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900002,20191022,4,9,17
L. Williams,27,3,False,Jump Shot,LAC,LAL,22,270,101150,546,24+ ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,9,4
L. James,2,2,True,Driving Layup Shot,LAC,LAL,0,20,2544,548,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,8,51
K. Leonard,27,3,False,Jump Shot,LAC,LAL,-66,267,202695,549,24+ ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,8,33
J. Dudley,25,3,True,Jump Shot,LAC,LAL,-70,246,201162,551,24+ ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,8,19
L. Williams,17,2,False,Pullup Jump shot,LAC,LAL,82,160,101150,558,16-24 ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900002,20191022,4,8,8
M. Harrell,6,2,True,Driving Layup Shot,LAC,LAL,8,65,1626149,562,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,7,50
L. James,3,2,False,Driving Layup Shot,LAC,LAL,-2,31,2544,564,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,7,39
A. Davis,0,2,False,Tip Layup Shot,LAC,LAL,0,-6,203076,566,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900002,20191022,4,7,37
J. Green,20,2,False,Jump Shot,LAC,LAL,-132,159,203210,568,16-24 ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,7,27
J. Green,27,3,True,Jump Shot,LAC,LAL,-111,257,203210,571,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,7,1
D. Green,3,2,False,Driving Finger Roll Layup Shot,LAC,LAL,-9,34,201980,580,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900002,20191022,4,6,43
A. Davis,17,2,False,Pullup Jump shot,LAC,LAL,-13,178,203076,583,16-24 ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900002,20191022,4,6,39
M. Harrell,7,2,False,Cutting Layup Shot,LAC,LAL,13,71,1626149,585,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021900002,20191022,4,6,17
M. Harrell,1,2,True,Putback Layup Shot,LAC,LAL,-6,16,1626149,588,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900002,20191022,4,6,13
L. Williams,2,2,True,Driving Layup Shot,LAC,LAL,4,21,101150,592,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,5,42
Q. Cook,16,2,True,Pullup Jump shot,LAC,LAL,-116,122,1626188,593,16-24 ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900002,20191022,4,5,23
M. Harrell,2,2,True,Turnaround Bank Hook Shot,LAC,LAL,6,25,1626149,594,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0021900002,20191022,4,5,11
A. Bradley,22,3,False,Jump Shot,LAC,LAL,-227,35,202340,610,24+ ft.,Left Side(L),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,4,41
D. Green,1,2,True,Layup Shot,LAC,LAL,14,-2,201980,614,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,4,34
K. Leonard,2,2,False,Driving Layup Shot,LAC,LAL,-14,26,202695,620,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,4,18
D. Green,1,2,True,Driving Layup Shot,LAC,LAL,-5,14,201980,623,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,4,5
K. Leonard,4,2,True,Turnaround Jump Shot,LAC,LAL,44,22,202695,631,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,3,41
D. Green,23,3,True,Step Back Jump shot,LAC,LAL,231,61,201980,632,24+ ft.,Right Side(R),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900002,20191022,4,3,28
M. Harrell,2,2,True,Layup Shot,LAC,LAL,-12,16,1626149,639,Less Than 8 ft.,Center(C),20191022,LAC,LAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,3,5
A. Bradley,25,3,True,Jump Shot,LAC,LAL,128,221,202340,644,24+ ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,2,51
T. Daniels,23,3,False,Jump Shot,LAC,LAL,234,13,203584,657,24+ ft.,Right Side(R),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,2,0
P. Beverley,26,3,False,Jump Shot,LAC,LAL,118,236,201976,659,24+ ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,1,36
K. Leonard,29,3,False,Jump Shot,LAC,LAL,16,293,202695,661,24+ ft.,Center(C),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,1,23
A. Bradley,26,3,False,Jump Shot,LAC,LAL,-92,251,202340,664,24+ ft.,Left Side Center(LC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,0,52
L. Williams,26,3,False,Jump Shot,LAC,LAL,81,248,101150,666,24+ ft.,Right Side Center(RC),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,0,30
T. Daniels,23,3,False,Jump Shot,LAC,LAL,230,58,203584,677,24+ ft.,Right Side(R),20191022,LAC,LAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900002,20191022,4,0,21
J. Tatum,16,2,False,Fadeaway Jump Shot,PHI,BOS,-124,111,1628369,7,16-24 ft.,Left Side Center(LC),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900008,20191023,1,11,38
J. Embiid,1,2,True,Alley Oop Layup shot,PHI,BOS,-17,5,203954,11,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,11,26
J. Brown,2,2,False,Driving Layup Shot,PHI,BOS,-20,19,1627759,13,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,11,4
E. Kanter,0,2,True,Tip Layup Shot,PHI,BOS,0,-6,202683,15,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900008,20191023,1,11,3
J. Embiid,15,2,False,Fadeaway Jump Shot,PHI,BOS,14,157,203954,16,8-16 ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900008,20191023,1,10,55
J. Embiid,10,2,False,Turnaround Fadeaway shot,PHI,BOS,-106,1,203954,19,8-16 ft.,Left Side(L),20191023,PHI,BOS,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900008,20191023,1,10,34
K. Walker,25,3,False,Pullup Jump shot,PHI,BOS,176,187,202689,21,24+ ft.,Right Side Center(RC),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,10,27
A. Horford,7,2,False,Turnaround Jump Shot,PHI,BOS,18,69,201143,23,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,10,9
G. Hayward,17,2,True,Pullup Jump shot,PHI,BOS,68,156,202330,25,16-24 ft.,Right Side Center(RC),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,9,55
J. Richardson,25,3,False,Jump Shot,PHI,BOS,92,239,1626196,27,24+ ft.,Right Side Center(RC),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,9,43
G. Hayward,11,2,False,Fadeaway Jump Shot,PHI,BOS,-79,85,202330,29,8-16 ft.,Left Side(L),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900008,20191023,1,9,30
B. Simmons,2,2,True,Alley Oop Layup shot,PHI,BOS,-24,5,1627732,34,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,9,20
J. Brown,17,2,True,Pullup Jump shot,PHI,BOS,-29,168,1627759,47,16-24 ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,8,20
G. Hayward,22,2,False,Pullup Jump shot,PHI,BOS,-92,210,202330,52,16-24 ft.,Left Side Center(LC),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,7,47
B. Simmons,1,2,True,Driving Finger Roll Layup Shot,PHI,BOS,-16,8,1627732,54,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900008,20191023,1,7,38
K. Walker,15,2,True,Pullup Jump shot,PHI,BOS,-58,141,202689,55,8-16 ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,7,25
J. Brown,3,2,True,Running Finger Roll Layup Shot,PHI,BOS,7,30,1627759,58,Less Than 8 ft.,Center(C),20191023,PHI,BOS,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900008,20191023,1,7,13
A. Horford,6,2,True,Turnaround Jump Shot,PHI,BOS,65,-5,201143,71,Less Than 8 ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,6,54
K. Walker,26,3,False,Pullup Jump shot,PHI,BOS,71,252,202689,72,24+ ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,6,39
A. Horford,25,3,False,Jump Shot,PHI,BOS,-79,246,201143,74,24+ ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900008,20191023,1,6,16
J. Tatum,1,2,False,Running Finger Roll Layup Shot,PHI,BOS,-14,1,1628369,76,Less Than 8 ft.,Center(C),20191023,PHI,BOS,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900008,20191023,1,6,7
M. Smart,25,3,False,Pullup Jump shot,PHI,BOS,-16,253,203935,84,24+ ft.,Center(C),20191023,PHI,BOS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900008,20191023,1,5,51
