player_id,game_id,pos,fgm,fga,pts,oreb,dreb,stl,blk
202693,21901243,Forward,3,10,6,1,1,2,1
203076,21901243,Forward,2,7,14,1,5,1,3
1626178,21901243,Forward,0,1,0,2,1,0,0
1627783,21901243,Forward,5,17,15,2,7,2,2
1628384,21901243,Forward,8,9,23,1,3,2,0
1628398,21901243,Forward,5,13,16,0,4,0,1
1628449,21901243,Forward,0,1,0,0,0,0,0
2546,21901245,Forward,5,14,13,1,2,0,1
202330,21901245,Forward,6,10,22,0,8,1,0
1626209,21901245,Forward,1,2,2,2,0,2,0
1628369,21901245,Forward,11,22,34,0,4,2,1
1628380,21901245,Forward,3,3,6,1,4,1,0
1628400,21901245,Forward,1,3,3,0,1,0,0
1628464,21901245,Forward,4,4,9,0,2,1,1
1629684,21901245,Forward,1,3,2,0,1,0,0
202357,21901247,Forward,1,4,2,0,3,0,0
203084,21901247,Forward,4,8,12,1,5,0,0
203516,21901247,Forward,3,10,8,2,3,1,0
203932,21901247,Forward,8,12,22,0,5,0,0
203953,21901247,Forward,1,5,4,0,1,1,0
1626158,21901247,Forward,5,7,12,1,4,0,0
1628371,21901247,Forward,1,3,4,0,3,2,0
1628385,21901247,Forward,9,11,23,4,4,0,0
1628411,21901247,Forward,1,3,2,1,1,0,0
1629109,21901247,Forward,1,2,3,2,2,0,1
203967,21901249,Forward,5,8,13,0,8,0,0
204001,21901249,Forward,10,20,30,3,5,1,4
1626163,21901249,Forward,3,6,8,1,1,0,0
1627827,21901249,Forward,2,8,5,2,8,1,0
1628467,21901249,Forward,1,4,2,3,2,1,0
1628969,21901249,Forward,2,9,4,0,1,2,3
1629029,21901249,Forward,11,20,40,0,8,0,0
1629661,21901249,Forward,6,11,19,0,12,0,0
201586,21901250,Forward,7,12,15,1,5,0,0
202710,21901250,Forward,4,9,16,2,5,2,2
203109,21901250,Forward,6,14,16,1,5,1,0
203482,21901250,Forward,6,13,17,3,1,1,1
1626178,21901250,Forward,0,0,0,0,1,0,0
1627783,21901250,Forward,7,14,22,0,6,1,0
1628384,21901250,Forward,1,5,7,1,2,1,1
1629130,21901250,Forward,1,5,3,0,2,0,1
203200,21901252,Forward,1,3,2,0,8,0,1
203926,21901252,Forward,2,6,4,1,2,0,0
203933,21901252,Forward,14,26,34,4,7,3,4
203960,21901252,Forward,3,5,8,0,3,1,2
1629021,21901252,Forward,2,8,5,2,3,2,2
1629060,21901252,Forward,4,12,9,2,5,0,0
201229,21901253,Forward,1,2,3,1,1,0,0
202324,21901253,Forward,1,4,2,2,11,0,1
203937,21901253,Forward,2,9,5,1,4,0,2
1627742,21901253,Forward,8,16,24,0,7,2,0
1628991,21901253,Forward,7,17,22,1,1,1,2
1629627,21901253,Forward,9,21,23,3,4,0,0
1629634,21901253,Forward,5,8,10,3,5,0,1
1629740,21901253,Forward,1,4,5,0,2,0,0
200752,21901254,Forward,9,15,24,0,4,0,0
202699,21901254,Forward,10,17,25,1,5,1,1
203092,21901254,Forward,1,4,2,3,1,0,0
1629234,21901254,Forward,3,5,6,3,7,0,2
1629640,21901254,Forward,4,6,15,0,3,0,0
2544,21901255,Forward,9,16,22,1,7,2,1
201162,21901255,Forward,0,1,0,0,1,0,0
203076,21901255,Forward,13,28,42,1,11,3,1
204060,21901255,Forward,2,5,5,0,2,1,1
1626220,21901255,Forward,2,7,5,2,11,4,0
1627777,21901255,Forward,2,5,4,0,1,3,0
1628398,21901255,Forward,3,6,9,0,1,0,0
1629752,21901255,Forward,1,1,3,0,0,0,0
101107,21901256,Forward,2,3,6,3,3,0,2
101141,21901256,Forward,4,6,11,0,10,0,1
202498,21901256,Forward,2,7,6,0,2,0,0
203114,21901256,Forward,3,8,8,0,4,0,0
203507,21901256,Forward,7,8,16,0,6,0,0
1626147,21901256,Forward,4,7,11,0,4,0,1
1628391,21901256,Forward,3,11,8,1,5,0,0
1629066,21901256,Forward,4,11,10,1,3,2,0
202331,21901258,Forward,6,17,23,0,6,0,0
202335,21901258,Forward,1,5,3,0,2,0,0
202694,21901258,Forward,6,8,16,1,3,0,2
202695,21901258,Forward,10,21,27,2,5,1,0
203210,21901258,Forward,4,6,10,0,4,0,0
203967,21901258,Forward,4,9,13,1,6,0,0
1626163,21901258,Forward,1,3,3,2,4,0,0
1628969,21901258,Forward,3,6,9,1,6,2,0
1629661,21901258,Forward,3,10,8,3,4,1,0
202330,21901260,Forward,5,13,15,2,5,0,0
203109,21901260,Forward,3,5,8,1,3,0,0
203482,21901260,Forward,4,11,15,1,5,2,1
1627884,21901260,Forward,2,3,6,2,0,0,0
1628369,21901260,Forward,6,11,23,1,6,1,1
1628400,21901260,Forward,1,6,3,0,5,1,0
1628464,21901260,Forward,4,5,11,1,4,0,1
1629130,21901260,Forward,6,12,21,1,2,0,1
1629684,21901260,Forward,0,0,0,0,0,0,1
2546,21901261,Forward,5,14,15,3,8,2,1
200782,21901261,Forward,2,7,6,1,7,1,0
